entry_time,exit_time,symbol,side,entry_price,exit_price,quantity,pnl,pnl_pct,fees,rr,exit_reason
2024-11-07 07:05:00,2024-11-07 15:50:00,BTCUSDT,buy,74899.1,75952.6,0.10115042282537759,97.40675102813702,1.2849440652329094,6.10347677061317,2.0875737118100313,unknown
2024-11-07 15:50:00,2024-11-10 04:50:00,BTCUSDT,buy,75952.6,79330.9,0.043421393072474355,142.6449284172772,4.3226433480937105,2.6970386212284514,2.8742248800195704,unknown
2024-11-10 04:50:00,2024-11-10 11:15:00,BTCUSDT,sell,79330.9,79996.0,0.09227734351704239,-70.19502393276053,-0.958698496074646,5.880910143015079,0.0,unknown
2024-11-10 11:15:00,2024-11-10 20:50:00,BTCUSDT,buy,79996.0,79121.6,0.06922406561401809,-67.13838812490528,-1.211671807367186,4.4059117154598715,0.0,unknown
2024-11-10 21:10:00,2024-11-10 21:50:00,BTCUSDT,buy,78974.4,80080.0,0.10216700177016265,103.20577949374763,1.278340361819334,6.500035430073891,2.162949340664009,unknown
2024-11-11 00:30:00,2024-11-11 10:05:00,BTCUSDT,buy,80750.0,82040.0,0.08108478884695756,96.67951031468854,1.4756793080450514,5.27990874260828,1.986606853867909,unknown
2024-11-11 10:15:00,2024-11-11 16:05:00,BTCUSDT,buy,82360.0,84624.1,0.048335424642456,104.59349525866097,2.6258037650928783,3.22849019791654,2.070259307632861,unknown
2024-11-11 16:05:00,2024-11-11 21:25:00,BTCUSDT,buy,84624.1,88320.8,0.032904275103783444,118.22286756669706,4.243210387245384,2.276240895979825,2.284552378643569,unknown
2024-11-11 21:45:00,2024-11-12 10:40:00,BTCUSDT,buy,87834.3,86426.8,0.04461954726551569,-67.46728863316818,-1.7204554049283143,3.1101855793573243,0.0,unknown
2024-11-12 10:50:00,2024-11-12 13:45:00,BTCUSDT,buy,86837.5,85187.3,0.03741582377239652,-65.60546708946453,-2.017980082055164,2.5745847800000945,0.0,unknown
2024-11-12 13:50:00,2024-11-12 14:50:00,BTCUSDT,buy,85727.2,87068.0,0.08110029427505475,100.33103832154603,1.4422272740946807,5.605487928584811,2.0283030420720105,unknown
2024-11-12 17:00:00,2024-11-13 14:30:00,BTCUSDT,buy,87263.1,90890.2,0.03472854171772302,122.25170115474451,4.031597743396661,2.4747916473685168,2.346334191268906,unknown
2024-11-13 15:00:00,2024-11-13 21:00:00,BTCUSDT,buy,90989.4,88991.9,0.032226382027662356,-67.85229092901211,-2.3126059032375803,2.320063602429971,0.0,unknown
2024-11-13 21:20:00,2024-11-13 23:30:00,BTCUSDT,buy,88724.7,90373.4,0.06647845851321425,102.459343952591,1.7360633042383171,4.762457476015435,2.019087447565673,unknown
2024-11-14 02:20:00,2024-11-14 06:55:00,BTCUSDT,buy,90124.2,89336.2,0.09437038346687299,-84.52531618007505,-0.993228398077425,6.774304655156339,0.0,unknown
2024-11-14 07:00:00,2024-11-14 07:50:00,BTCUSDT,buy,89581.3,90849.7,0.09354397846960363,108.52425163539074,1.2942943909851514,6.751283939605038,2.174708377435559,unknown
2024-11-14 10:25:00,2024-11-14 14:40:00,BTCUSDT,buy,91136.2,89772.4,0.06880060928416125,-101.29825159100727,-1.6145749702342214,4.97865626831952,0.0,unknown
2024-11-14 15:00:00,2024-11-14 15:50:00,BTCUSDT,buy,89156.7,88146.9,0.05629159150836853,-62.83167474710869,-1.2511822934638408,3.9922852771251964,0.0,unknown
2024-11-14 18:20:00,2024-11-14 20:05:00,BTCUSDT,buy,89501.2,88521.5,0.0626803776625794,-68.10308894977341,-1.2132374697216124,4.46341694004211,0.0,unknown
2024-11-15 00:30:00,2024-11-15 20:50:00,BTCUSDT,buy,88412.4,91428.2,0.036797350104682304,107.002862810835,3.287041136308122,2.6470541306185758,2.0749000799360675,unknown
2024-11-15 20:50:00,2024-11-16 15:45:00,BTCUSDT,buy,91428.2,90169.8,0.05012800083094437,-68.54296810908502,-1.4946579589536604,3.6412629244452344,0.0,unknown
2024-11-16 18:25:00,2024-11-16 22:45:00,BTCUSDT,buy,91236.3,90648.9,0.11447376305278234,-79.73454376912194,-0.762978598690431,8.328438694394244,0.0,unknown
2024-11-17 00:35:00,2024-11-17 01:40:00,BTCUSDT,buy,90888.2,90232.0,0.10276898225387816,-78.60513472172497,-0.8410480824407873,7.445420842808038,0.0,unknown
2024-11-17 08:05:00,2024-11-17 14:25:00,BTCUSDT,buy,90841.3,90129.9,0.10675576550863626,-87.53788905313694,-0.9021128239497501,7.727893672090733,0.0,unknown
2024-11-17 16:55:00,2024-11-17 18:30:00,BTCUSDT,buy,90510.2,89986.4,0.11146008414680586,-70.45369648124733,-0.6979532914682263,8.04727116030831,0.0,unknown
2024-11-18 00:05:00,2024-11-18 06:15:00,BTCUSDT,buy,89913.4,90981.3,0.10015769746015975,96.08761569353027,1.0663459684311682,7.2471900972261345,2.030822541140628,unknown
2024-11-18 06:45:00,2024-11-18 11:40:00,BTCUSDT,buy,91586.7,90390.5,0.05278965879938267,-68.91090348594042,-1.4244465071873835,3.8426107706659964,0.0,unknown
2024-11-18 12:40:00,2024-11-18 13:00:00,BTCUSDT,buy,90702.8,89899.9,0.07746898676213769,-70.59451935261305,-1.0040651250737997,5.596448246190487,0.0,unknown
2024-11-18 15:40:00,2024-11-18 15:50:00,BTCUSDT,sell,91970.3,92646.3,0.09269892251447982,-72.93273257191693,-0.8552899734567745,6.845508972472416,0.0,unknown
2024-11-18 20:15:00,2024-11-19 18:25:00,BTCUSDT,buy,90988.2,93731.2,0.03865777841211918,101.75378968733436,2.891133152412969,2.856328170384949,2.0311506238980925,unknown
2024-11-19 18:35:00,2024-11-19 20:50:00,BTCUSDT,buy,93775.5,92303.2,0.03969976256211744,-62.88233322092294,-1.6880714181173033,2.954916759143827,0.0,unknown
2024-11-19 22:10:00,2024-11-19 22:30:00,BTCUSDT,buy,92395.1,91732.8,0.09186532248900775,-70.99138929949567,-0.8358812785450845,6.765992432481756,0.0,unknown
2024-11-20 03:55:00,2024-11-20 08:45:00,BTCUSDT,buy,92072.1,93275.0,0.08711024377633239,95.09754198280096,1.1849812556388095,6.458244042901525,1.9957941946200815,unknown
2024-11-20 08:50:00,2024-11-20 13:30:00,BTCUSDT,buy,93299.8,94473.8,0.09284667055019177,98.54150779975035,1.1368721362815373,6.973652710730098,2.055966387033271,unknown
2024-11-20 13:40:00,2024-11-20 18:40:00,BTCUSDT,buy,94246.8,93386.0,0.06710819373586259,-65.3217567653297,-1.0321793349421315,5.036683938779597,0.0,unknown
2024-11-20 19:35:00,2024-11-21 00:25:00,BTCUSDT,buy,93702.2,94840.7,0.09266402189171304,95.01531131567896,1.0936343153641908,6.988448925411712,1.9824172123102264,unknown
2024-11-21 00:25:00,2024-11-21 04:10:00,BTCUSDT,buy,94840.7,96944.7,0.05649437734492457,112.36330138874644,2.0958682586954063,4.333909193605324,2.2302461324489165,unknown
2024-11-21 04:15:00,2024-11-22 03:15:00,BTCUSDT,buy,96633.0,99200.0,0.04174360437345589,102.25097583396779,2.533328563413204,3.2699015376402008,1.9923813993507835,unknown
2024-11-22 03:15:00,2024-11-22 13:15:00,BTCUSDT,buy,99200.0,98053.6,0.055044230208342315,-69.61731409975395,-1.2741872523587534,4.34307407534615,0.0,unknown
2024-11-22 14:30:00,2024-11-22 16:50:00,BTCUSDT,buy,97811.1,98935.0,0.10167542160969466,102.27046988843895,1.0277455216965004,8.00168792518475,2.097152419265977,unknown
2024-11-22 19:15:00,2024-11-22 22:40:00,BTCUSDT,buy,99440.7,98621.3,0.06662525727355098,-62.510299201034464,-0.9429484967287575,5.278377049864487,0.0,unknown
2024-11-23 03:25:00,2024-11-23 16:10:00,BTCUSDT,buy,98807.8,98280.0,0.10601646366067576,-68.49222494854183,-0.653455771111125,8.357825111104177,0.0,unknown
2024-11-23 17:55:00,2024-11-23 20:25:00,BTCUSDT,buy,97958.9,97254.2,0.07948167793129467,-65.32026176434456,-0.8384486245143801,6.206350377726922,0.0,unknown
2024-11-24 01:25:00,2024-11-24 10:40:00,BTCUSDT,buy,98224.8,97669.1,0.10626385297819636,-71.54069217740476,-0.6849926200417389,8.32658095963605,0.0,unknown
2024-11-24 13:35:00,2024-11-24 15:35:00,BTCUSDT,buy,97403.4,96349.1,0.0584154763832294,-68.37832843059769,-1.2010356733003285,4.527262762171602,0.0,unknown
2024-11-24 16:50:00,2024-11-24 17:40:00,BTCUSDT,buy,96643.4,95875.0,0.07307571417012419,-64.59243500296667,-0.9140624214381823,5.627372320466156,0.0,unknown
2024-11-25 02:10:00,2024-11-25 14:40:00,BTCUSDT,buy,97529.8,96686.9,0.0774995155473987,-74.35536697757846,-0.9831402278123017,6.0206852904331205,0.0,unknown
2024-11-25 14:50:00,2024-11-25 14:55:00,BTCUSDT,buy,96205.8,95444.4,0.10302227980980759,-90.28771444048493,-0.9104072645179286,7.8977024872953425,0.0,unknown
2024-11-25 20:10:00,2024-11-25 21:35:00,BTCUSDT,buy,95041.3,94385.3,0.0885511903185196,-68.15395604090949,-0.8093265078275194,6.7095850103625025,0.0,unknown
2024-11-26 01:45:00,2024-11-26 07:45:00,BTCUSDT,buy,94697.6,93695.9,0.05581414323346417,-62.2180448256363,-1.1764476084086095,4.206013190023635,0.0,unknown
2024-11-26 08:20:00,2024-11-26 11:15:00,BTCUSDT,buy,93024.2,92246.8,0.08198862502077278,-72.8520309179189,-0.9546223168655464,6.076050917526005,0.0,unknown
2024-11-26 11:45:00,2024-11-26 14:45:00,BTCUSDT,buy,92050.1,93480.1,0.08527625765216562,112.45226551572613,1.431710725220443,6.328518699379252,2.39751429110186,unknown
2024-11-26 16:10:00,2024-11-26 18:30:00,BTCUSDT,buy,93272.9,92185.1,0.061794092139330355,-74.09574405071746,-1.2847845169271168,4.5840888735594465,0.0,unknown
2024-11-26 21:25:00,2024-11-27 07:15:00,BTCUSDT,buy,91713.3,93453.9,0.058037109153554485,94.57145887539302,1.7756667521732765,4.298619517671846,1.9832271640429306,unknown
2024-11-27 07:40:00,2024-11-27 12:25:00,BTCUSDT,buy,93589.1,92909.9,0.08431053165861155,-66.69801558990608,-0.8447832237689624,6.289536518616806,0.0,unknown
2024-11-27 13:15:00,2024-11-27 15:30:00,BTCUSDT,buy,93599.9,95339.5,0.06454034457793074,104.9578640215116,1.7363920393287477,4.87767661018832,2.197611883564142,unknown
2024-11-27 16:15:00,2024-11-29 15:05:00,BTCUSDT,buy,95726.6,98360.7,0.04001900695826943,100.75376605637578,2.62846267042699,3.1068639705593926,2.049333558247568,unknown
2024-11-29 15:05:00,2024-11-29 18:00:00,BTCUSDT,buy,98360.7,96972.0,0.0372534746466031,-56.09999745271115,-1.530079201071801,2.9107328535530312,0.0,unknown
2024-11-01 00:45:00,2024-11-01 01:30:00,ETHUSDT,buy,2531.6,2509.23,2.9520852940100006,-74.96672937761811,-1.0024992177729524,5.952389328093615,0.0,unknown
2024-11-01 04:40:00,2024-11-01 07:05:00,ETHUSDT,buy,2513.01,2492.77,3.170965513628361,-73.70424057955188,-0.924370776193169,6.349267433951591,0.0,unknown
2024-11-01 08:00:00,2024-11-01 12:35:00,ETHUSDT,buy,2504.11,2543.19,2.594146664599379,93.52319788674482,1.4388346455488932,5.2373664737528465,2.031396368473961,unknown
2024-11-01 12:50:00,2024-11-01 14:15:00,ETHUSDT,buy,2535.82,2581.96,2.245273843475922,96.70245288333483,1.6974196174820317,4.596318740510871,2.060110926529575,unknown
2024-11-01 15:50:00,2024-11-02 13:35:00,ETHUSDT,buy,2507.16,2478.16,1.7803265863042765,-56.954773775522604,-1.2752280890372052,3.5502032252514546,0.0,unknown
2024-11-02 13:35:00,2024-11-03 02:20:00,ETHUSDT,buy,2478.16,2462.2,3.6905914449651225,-69.84155438441977,-0.7631818786093284,7.293144852566313,0.0,unknown
2024-11-03 02:40:00,2024-11-03 03:00:00,ETHUSDT,buy,2443.63,2426.05,3.525372760863689,-72.27652042974078,-0.8384867618585213,6.866979848533328,0.0,unknown
2024-11-03 09:15:00,2024-11-03 13:40:00,ETHUSDT,buy,2456.19,2442.14,3.6439789295709186,-61.907554842356106,-0.6912661674955063,7.139768619866365,0.0,unknown
2024-11-04 01:25:00,2024-11-04 16:20:00,ETHUSDT,buy,2463.11,2432.4,1.6495660913281223,-55.503459094794955,-1.3652305211271971,3.230190970957068,0.0,unknown
2024-11-04 17:55:00,2024-11-04 21:20:00,ETHUSDT,buy,2424.0,2401.35,2.7931158648647303,-71.35073638342664,-1.0532133595093969,5.391109716535958,0.0,unknown
2024-11-05 02:25:00,2024-11-05 14:45:00,ETHUSDT,buy,2411.41,2477.45,1.6200778817719494,102.23775149956762,2.615434245189895,3.16812502203638,2.1999231388870397,unknown
2024-11-05 14:50:00,2024-11-05 15:30:00,ETHUSDT,buy,2469.81,2432.71,1.4339308414050613,-57.41676324919763,-1.620266387529422,2.811954107348794,0.0,unknown
2024-11-05 20:45:00,2024-11-06 01:10:00,ETHUSDT,buy,2433.8,2508.15,1.3518890222299276,96.50437607178601,2.9313018746660777,2.6723791403277724,2.058759147183752,unknown
2024-11-06 01:15:00,2024-11-06 02:50:00,ETHUSDT,buy,2487.87,2569.49,1.2680753884765261,99.65245323947941,3.1568555097260296,2.565237218641201,2.100013774639631,unknown
2024-11-06 05:00:00,2024-11-06 06:00:00,ETHUSDT,buy,2572.42,2602.08,3.430760629082459,91.10488587398294,1.0316890952362314,7.100980209566053,2.020697115784683,unknown
2024-11-06 09:20:00,2024-11-06 22:45:00,ETHUSDT,buy,2622.42,2735.01,1.0248938122264515,112.09832543613824,4.168285640310501,2.1963095111509983,2.2999087368740003,unknown
2024-11-06 23:05:00,2024-11-07 01:30:00,ETHUSDT,buy,2732.4,2822.49,1.1312790760810483,98.14646162133707,3.173219266756317,2.513644177418185,2.005928283060498,unknown
2024-11-07 02:05:00,2024-11-07 21:25:00,ETHUSDT,buy,2826.37,2915.45,1.1545745184459066,98.87189089421913,3.0280380185477576,2.651735396641382,2.00423304269053,unknown
2024-11-07 21:35:00,2024-11-07 22:10:00,ETHUSDT,buy,2901.12,2878.01,2.317444803703357,-61.5918425711308,-0.9155616037735936,5.357130199862425,0.0,unknown
2024-11-08 00:40:00,2024-11-09 00:45:00,ETHUSDT,buy,2922.77,2990.83,1.5693814661444137,101.24369458784228,2.205892232132935,3.712269150308435,2.0691871867242018,unknown
2024-11-09 00:50:00,2024-11-09 19:00:00,ETHUSDT,buy,2991.78,3073.01,1.334663443621864,103.5580480948348,2.5919218503737214,3.237772729320456,2.0822232760495343,unknown
2024-11-09 19:00:00,2024-11-10 04:30:00,ETHUSDT,buy,3073.01,3172.0,1.2351707815324326,117.64137311603295,3.0974804108891396,3.08545177138669,2.327734387850164,unknown
2024-11-10 04:50:00,2024-11-10 20:55:00,ETHUSDT,buy,3187.91,3120.86,0.8784622230168743,-62.22610643657354,-2.2206645115125307,2.2168111595522304,0.0,unknown
2024-11-10 21:10:00,2024-11-10 21:45:00,ETHUSDT,buy,3098.35,3160.0,1.9034969394854462,110.20294566458739,1.8674544237640949,4.765090640444591,2.213695759592473,unknown
2024-11-11 00:20:00,2024-11-11 04:25:00,ETHUSDT,buy,3194.23,3168.77,2.313764691194415,-67.74194458852735,-0.9160343353437425,5.888998604703948,0.0,unknown
2024-11-11 04:30:00,2024-11-11 05:20:00,ETHUSDT,buy,3178.47,3154.38,3.142286707608542,-87.6374710678703,-0.8769309103379017,7.959858206326445,0.0,unknown
2024-11-11 09:25:00,2024-11-11 15:15:00,ETHUSDT,buy,3162.24,3217.99,2.2652465493691354,117.61582883532016,1.6409484375638348,5.781107493672965,2.389456134508626,unknown
2024-11-11 15:30:00,2024-11-11 16:20:00,ETHUSDT,sell,3250.06,3317.78,2.882923546728413,-206.5923465552624,-2.2044634828937535,7.573847853384503,0.0,unknown
2024-11-12 00:20:00,2024-11-12 08:50:00,ETHUSDT,buy,3299.37,3408.17,1.0223747001543046,107.11980475777415,3.1737164591344915,2.7430387797598117,2.05509115090456,unknown
2024-11-12 09:05:00,2024-11-12 09:45:00,ETHUSDT,buy,3419.42,3357.86,0.9769015839798619,-64.11050766108997,-1.9180742777593087,2.6482990378749367,0.0,unknown
2024-11-12 12:05:00,2024-11-12 12:25:00,ETHUSDT,buy,3291.93,3260.57,2.342609677810936,-82.67421532160316,-1.071418210128463,6.139985842681623,0.0,unknown
2024-11-12 17:10:00,2024-11-13 04:25:00,ETHUSDT,buy,3261.47,3208.0,1.0328821614820491,-59.23753368704757,-1.757406669919575,2.672884481154043,0.0,unknown
2024-11-13 08:25:00,2024-11-13 13:45:00,ETHUSDT,buy,3168.39,3240.59,1.8356197688557783,125.47308768220631,2.1560989693954427,4.705769551940738,2.4645442865754137,unknown
2024-11-13 13:50:00,2024-11-13 14:30:00,ETHUSDT,sell,3229.6,3281.38,3.055996167406297,-170.17801216309155,-1.7239119861325223,7.959024629582145,0.0,unknown
2024-11-13 19:20:00,2024-11-13 19:55:00,ETHUSDT,buy,3205.57,3160.21,1.4117526120866117,-69.42924753299764,-1.533267958902022,3.5947677401553637,0.0,unknown
2024-11-13 22:50:00,2024-11-14 04:40:00,ETHUSDT,buy,3182.54,3232.94,2.2604158762152853,105.22397756792215,1.4618134770025666,5.800652024219843,2.069466584254139,unknown
2024-11-14 04:40:00,2024-11-14 06:50:00,ETHUSDT,buy,3232.94,3197.39,1.8514416792804096,-72.96198554803557,-1.218227587058934,4.7621576549110145,0.0,unknown
2024-11-14 07:55:00,2024-11-14 11:00:00,ETHUSDT,buy,3219.66,3167.73,1.297723091125571,-72.36420361042622,-1.730896936269704,3.3156307892706343,0.0,unknown
2024-11-14 12:25:00,2024-11-14 14:35:00,ETHUSDT,buy,3190.77,3155.67,1.784939436684671,-69.44818586287268,-1.2186567185177968,4.531209427531163,0.0,unknown
2024-11-14 21:55:00,2024-11-14 22:30:00,ETHUSDT,buy,3121.0,3074.61,1.3845342819307331,-69.37537114253318,-1.6045280138874005,3.4312189152727752,0.0,unknown
2024-11-15 01:00:00,2024-11-15 01:10:00,ETHUSDT,buy,3075.39,3053.02,2.748188652968831,-71.58220117871468,-0.8464431129377066,6.736815647254699,0.0,unknown
2024-11-15 04:40:00,2024-11-15 06:15:00,ETHUSDT,buy,3032.82,3071.52,2.898406012696983,101.55260820911137,1.1545817576648725,7.077133330353665,2.079195000196532,unknown
2024-11-15 09:00:00,2024-11-15 15:40:00,ETHUSDT,buy,3079.8,3019.86,1.0149470336641153,-64.55042915871691,-2.0638242325812812,2.476337596217879,0.0,unknown
2024-11-15 17:35:00,2024-11-15 18:45:00,ETHUSDT,buy,3048.92,3021.37,1.9787031170617189,-61.720056282792676,-1.022443016817272,4.804525058849103,0.0,unknown
2024-11-15 20:45:00,2024-11-16 11:45:00,ETHUSDT,buy,3081.74,3172.79,1.1988977225192912,104.66052130469582,2.8310284236567553,2.999407976200422,2.046496471301908,unknown
2024-11-16 11:50:00,2024-11-17 01:30:00,ETHUSDT,buy,3182.99,3120.56,0.8609028960652326,-57.00221877134097,-2.0789391812371028,2.170702079890223,0.0,unknown
2024-11-17 01:55:00,2024-11-17 02:00:00,ETHUSDT,buy,3086.43,3063.81,3.433992377196358,-90.34884015309036,-0.8519346651567972,8.447957125323859,0.0,unknown
2024-11-17 04:55:00,2024-11-17 20:25:00,ETHUSDT,buy,3128.36,3073.47,1.0073611777225862,-59.042549132418635,-1.8724172452608983,2.4989975326585103,0.0,unknown
2024-11-18 00:25:00,2024-11-18 11:40:00,ETHUSDT,buy,3094.16,3063.5,1.7207269549244744,-59.11488358333977,-1.1096386518116432,4.23826483710317,0.0,unknown
2024-11-18 12:40:00,2024-11-18 16:10:00,ETHUSDT,buy,3087.16,3166.27,1.3835625497575221,104.26243513429051,2.439548149463886,3.4607958659214084,2.0814727189251077,unknown
2024-11-18 16:25:00,2024-11-18 19:15:00,ETHUSDT,buy,3179.2,3126.55,1.0712020894052041,-60.451634064246726,-1.774018933507493,2.701897542009947,0.0,unknown
2024-11-18 19:30:00,2024-11-18 20:15:00,ETHUSDT,buy,3105.72,3149.22,3.108412011018794,123.55017492207087,1.279033601893139,7.77716143240696,2.5439269972157574,unknown
2024-11-19 00:10:00,2024-11-19 04:45:00,ETHUSDT,buy,3198.01,3137.97,0.9360004532985698,-59.75575980309811,-1.995094002692501,2.3721965566336465,0.0,unknown
2024-11-19 11:00:00,2024-11-19 13:40:00,ETHUSDT,buy,3123.2,3104.75,3.0412526847398818,-67.47557831709464,-0.7099598367939586,7.5763123520592615,0.0,unknown
2024-11-19 14:55:00,2024-11-19 18:10:00,ETHUSDT,buy,3098.4,3132.32,3.313013363374195,99.99194710178116,0.973517629046982,8.256974459184082,2.106428575043864,unknown
2024-11-19 18:10:00,2024-11-19 20:35:00,ETHUSDT,buy,3132.32,3107.9,2.6047806909795153,-73.36139230049787,-0.8986068906052721,6.501766914085234,0.0,unknown
2024-11-19 21:20:00,2024-11-19 23:15:00,ETHUSDT,buy,3081.77,3114.03,3.2670566466023487,93.2500381084022,0.9256175852102767,8.09680339678774,1.9688622091174772,unknown
2024-11-20 04:10:00,2024-11-20 14:05:00,ETHUSDT,buy,3095.0,3151.37,2.178348063885058,114.62942938719256,1.6992124047816783,5.442697374845455,2.292517734813529,unknown
2024-11-20 14:30:00,2024-11-20 14:35:00,ETHUSDT,buy,3125.79,3100.0,2.115785908983743,-62.46958621055469,-0.9440099635981133,5.268979867006246,0.0,unknown
2024-11-20 18:00:00,2024-11-20 18:35:00,ETHUSDT,buy,3071.91,3050.5,2.8077971702721602,-70.42923350866806,-0.8160527054675557,6.8761989984933845,0.0,unknown
2024-11-20 21:00:00,2024-11-21 02:20:00,ETHUSDT,buy,3076.12,3049.91,2.4256348730951096,-72.49160231087039,-0.9709535742796401,5.943809886721936,0.0,unknown
2024-11-21 06:40:00,2024-11-21 12:00:00,ETHUSDT,buy,3116.6,3170.13,2.815392541361029,140.08820714476346,1.5955889568405621,7.07983304398323,2.836085582313095,unknown
2024-11-21 12:00:00,2024-11-21 12:15:00,ETHUSDT,buy,3170.13,3245.0,1.5540880712530611,110.37277699796046,2.2389723863105733,3.987861495049149,2.167730803121484,unknown
2024-11-21 15:10:00,2024-11-21 15:25:00,ETHUSDT,buy,3323.05,3265.19,2.156408739625152,-133.29398264514458,-1.859011394948427,5.682785307483979,0.0,unknown
2024-11-21 18:10:00,2024-11-21 18:55:00,ETHUSDT,buy,3347.42,3382.33,3.095318887349539,95.55915763269451,0.921713980965159,8.332280268249637,1.995705507881714,unknown
2024-11-21 22:40:00,2024-11-22 00:40:00,ETHUSDT,buy,3369.28,3333.61,1.9620227067180662,-77.8760889758413,-1.1773415364829585,5.260494551081379,0.0,unknown
2024-11-22 01:50:00,2024-11-22 03:50:00,ETHUSDT,buy,3325.06,3371.23,2.6111683724137755,110.0665690026494,1.26695308215046,6.994046619592756,2.2336878436763636,unknown
2024-11-22 04:55:00,2024-11-22 10:10:00,ETHUSDT,buy,3393.06,3348.15,1.7236304521804076,-84.37986270440645,-1.441924706798462,4.647748128876723,0.0,unknown
2024-11-22 10:20:00,2024-11-22 13:15:00,ETHUSDT,buy,3336.72,3316.99,3.1281294925081196,-74.20619971598288,-0.7105181400066924,8.32547153167807,0.0,unknown
2024-11-22 14:15:00,2024-11-23 00:25:00,ETHUSDT,buy,3292.63,3356.05,1.7791850670898233,105.73838667859538,1.8038818582364453,4.731683841870151,2.108767803888516,unknown
2024-11-23 00:55:00,2024-11-23 08:25:00,ETHUSDT,buy,3343.77,3405.59,1.9338681678770935,111.72031622777531,1.7266660948872783,5.220939418878765,2.2112159233604687,unknown
2024-11-23 08:35:00,2024-11-23 14:25:00,ETHUSDT,buy,3382.4,3482.17,1.1562190908124685,110.59381978830709,2.826215172448322,3.1747695252091237,2.1201725865795145,unknown
2024-11-23 14:25:00,2024-11-23 16:20:00,ETHUSDT,buy,3482.17,3409.96,0.7965020322732075,-60.809173682695786,-2.191147990306491,2.195842821909397,0.0,unknown
2024-11-23 17:25:00,2024-11-23 20:25:00,ETHUSDT,buy,3432.17,3384.3,1.248855823517377,-64.89040600759357,-1.5129997768361512,3.40512008475086,0.0,unknown
2024-11-23 21:15:00,2024-11-24 10:40:00,ETHUSDT,buy,3421.78,3376.36,1.244262107598317,-61.58959025075512,-1.4457154508697445,3.383471722810163,0.0,unknown
2024-11-24 15:05:00,2024-11-25 04:10:00,ETHUSDT,buy,3316.01,3387.73,1.8995567696822477,128.59574160099427,2.0403183955359165,5.093642980778947,2.5155732114870752,unknown
2024-11-25 04:20:00,2024-11-25 09:15:00,ETHUSDT,buy,3378.13,3442.99,1.8222690761755387,110.7344321116061,1.7977665097687525,4.9719569609632135,2.1540034150462732,unknown
2024-11-25 09:35:00,2024-11-25 15:05:00,ETHUSDT,buy,3477.9,3390.01,0.7671322654689334,-70.58441742032701,-2.6439970192172124,2.107443536795082,0.0,unknown
2024-11-25 15:25:00,2024-11-25 15:55:00,ETHUSDT,sell,3449.23,3521.26,0.8784652915423289,-66.94986012988804,-2.2091036679164997,2.4493384740855513,0.0,unknown
2024-11-25 18:35:00,2024-11-25 20:55:00,ETHUSDT,buy,3461.29,3504.6,2.593002678359236,101.46541212768106,1.1298389367825,7.225019586626648,2.0161770829390138,unknown
2024-11-25 22:25:00,2024-11-25 22:30:00,ETHUSDT,buy,3403.8,3384.96,3.1265331673597427,-71.63905956851411,-0.672763263577734,8.490118034408841,0.0,unknown
