time,symbol,side,entry_price,stop_loss,take_profit,rr,model,trend,ob_time
2024-11-01 00:45:00,BTCUSDT,buy,70403.9,70090.73909999999,71030.2218,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 01:20:00,BTCUSDT,buy,70103.1,69957.972,70393.35600000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 01:30:00,BTCUSDT,buy,69760.4,69453.1773,70374.84539999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 01:50:00,BTCUSDT,buy,69652.2,69412.2183,70132.1634,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 01:55:00,BTCUSDT,buy,69424.9,69242.8878,69788.92439999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 02:00:00,BTCUSDT,buy,69141.6,69043.2876,69338.22480000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 02:05:00,BTCUSDT,buy,69026.2,68931.0,69216.59999999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 02:10:00,BTCUSDT,buy,69069.2,68801.5296,69604.5408,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 03:00:00,BTCUSDT,buy,69540.6,68993.3376,70635.12480000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 03:05:00,BTCUSDT,buy,69646.4,69085.9449,70767.31019999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 03:40:00,BTCUSDT,buy,69492.1,69372.45809999999,69731.38380000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 03:45:00,BTCUSDT,buy,69445.7,69324.7059,69687.68819999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 03:50:00,BTCUSDT,buy,69370.0,69287.74290000001,69534.51419999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 04:40:00,BTCUSDT,buy,69599.9,69294.5361,70210.62779999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 04:50:00,BTCUSDT,buy,69586.0,69313.1175,70131.76500000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 04:55:00,BTCUSDT,buy,69618.5,69313.5171,70228.4658,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 05:10:00,BTCUSDT,buy,69577.5,69415.515,69901.47,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 05:15:00,BTCUSDT,buy,69622.6,69438.5919,69990.61620000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 05:20:00,BTCUSDT,buy,69621.3,69448.38209999999,69967.13580000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 05:25:00,BTCUSDT,buy,69643.9,69479.7507,69972.19859999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:05:00,BTCUSDT,buy,69546.0,69470.46,69697.07999999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:10:00,BTCUSDT,buy,69430.1,69355.575,69579.15000000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:15:00,BTCUSDT,buy,69401.0,69326.2044,69550.5912,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:20:00,BTCUSDT,buy,69382.1,69309.8208,69526.65840000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:25:00,BTCUSDT,buy,69341.0,69263.667,69495.666,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:30:00,BTCUSDT,buy,69374.6,69261.669,69600.46200000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:35:00,BTCUSDT,buy,69525.2,69234.49620000001,70106.60759999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 06:55:00,BTCUSDT,buy,69240.1,69168.6621,69382.97580000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 07:00:00,BTCUSDT,buy,69343.1,69146.38440000001,69736.5312,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 07:05:00,BTCUSDT,buy,69209.0,69131.799,69363.402,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 07:10:00,BTCUSDT,buy,69124.8,69031.79909999999,69310.80180000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 08:00:00,BTCUSDT,buy,69291.8,69041.889,69791.62200000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 08:05:00,BTCUSDT,buy,69337.0,69044.6862,69921.6276,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 08:15:00,BTCUSDT,buy,69448.0,69186.5442,69970.91159999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 08:35:00,BTCUSDT,buy,69390.1,69200.73,69768.84000000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 08:50:00,BTCUSDT,buy,69463.1,69202.3284,69984.64320000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 08:55:00,BTCUSDT,buy,69399.0,69255.675,69685.65,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 09:45:00,BTCUSDT,buy,69582.3,69268.9617,70208.97660000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 09:50:00,BTCUSDT,buy,69526.4,69346.3842,69886.43159999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 10:10:00,BTCUSDT,buy,69670.0,69349.6809,70310.63819999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 10:20:00,BTCUSDT,buy,69866.8,69443.18729999999,70714.02540000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 10:35:00,BTCUSDT,buy,69891.4,69449.08140000001,70776.03719999996,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 10:40:00,BTCUSDT,buy,69845.9,69456.87359999999,70623.9528,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 10:45:00,BTCUSDT,buy,69908.4,69470.75970000001,70783.68059999996,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 10:50:00,BTCUSDT,buy,69959.3,69531.399,70815.102,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 10:55:00,BTCUSDT,buy,69999.9,69556.0743,70887.5514,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 11:00:00,BTCUSDT,buy,70164.5,69594.13620000001,71305.22759999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 11:05:00,BTCUSDT,buy,70075.4,69715.7145,70794.77099999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 11:35:00,BTCUSDT,buy,70180.3,69838.4916,70863.91680000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 11:40:00,BTCUSDT,buy,70199.8,69858.47159999999,70882.45680000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 11:45:00,BTCUSDT,buy,70133.6,69929.9001,70540.99980000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 11:50:00,BTCUSDT,buy,70109.9,69989.94,70349.81999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 11:55:00,BTCUSDT,buy,70024.8,69934.1958,70206.0084,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 12:30:00,BTCUSDT,buy,70141.4,69835.7943,70752.6114,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 13:20:00,BTCUSDT,buy,70279.9,70039.7901,70760.11979999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 13:25:00,BTCUSDT,buy,70240.1,70069.7601,70580.77980000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 14:00:00,BTCUSDT,buy,71066.6,70113.2166,72973.36680000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 14:20:00,BTCUSDT,buy,71330.9,70384.7448,73223.21039999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 14:35:00,BTCUSDT,buy,71480.4,70779.15,72882.9,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 14:40:00,BTCUSDT,buy,71222.6,70835.5935,71996.61300000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 14:45:00,BTCUSDT,buy,71250.0,70881.048,71987.90400000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 14:50:00,BTCUSDT,buy,71044.0,70842.087,71447.826,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:10:00,BTCUSDT,buy,71090.9,70841.68740000001,71589.32519999996,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:15:00,BTCUSDT,buy,70911.3,70784.145,71165.61,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:20:00,BTCUSDT,buy,70811.6,70585.74359999999,71263.31280000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:30:00,BTCUSDT,buy,70632.6,70370.3592,71157.0816,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:35:00,BTCUSDT,buy,70062.4,69979.95,70227.29999999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:40:00,BTCUSDT,buy,69948.2,69652.9773,70538.6454,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:45:00,BTCUSDT,buy,69366.0,69180.9498,69736.1004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 15:50:00,BTCUSDT,buy,69602.1,68966.96399999999,70872.37200000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 16:15:00,BTCUSDT,sell,70467.5,70950.87999999999,69500.74000000002,2.0,SMC_MODEL_A_BASELINE,bearish,unknown
2024-11-01 16:40:00,BTCUSDT,buy,69981.2,69260.07059999999,71423.45880000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 16:45:00,BTCUSDT,buy,70136.7,69281.649,71846.80199999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 16:50:00,BTCUSDT,buy,70112.5,69431.0994,71475.30119999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 16:55:00,BTCUSDT,buy,69931.0,69689.8404,70413.3192,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 17:00:00,BTCUSDT,buy,69908.2,69808.72140000001,70107.15719999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 17:05:00,BTCUSDT,buy,69634.3,69401.62890000001,70099.64219999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 17:55:00,BTCUSDT,buy,69584.0,69431.6988,69888.6024,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 18:00:00,BTCUSDT,buy,69563.1,69447.7827,69793.73460000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 18:05:00,BTCUSDT,buy,69439.8,69367.26329999999,69584.87340000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 18:10:00,BTCUSDT,buy,69435.2,69291.1395,69723.32099999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 18:20:00,BTCUSDT,buy,69421.5,69205.1256,69854.2488,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 18:45:00,BTCUSDT,buy,69280.0,69116.814,69606.372,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 18:50:00,BTCUSDT,buy,69153.9,69050.88,69359.93999999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 18:55:00,BTCUSDT,buy,69175.5,69020.91,69484.68,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 19:00:00,BTCUSDT,buy,69135.1,68839.092,69727.11600000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 19:10:00,BTCUSDT,buy,68900.0,68753.6775,69192.64499999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 20:00:00,BTCUSDT,buy,69276.2,68796.5346,70235.5308,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 20:05:00,BTCUSDT,buy,69274.7,68871.06,70081.98,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 20:40:00,BTCUSDT,buy,69443.6,69120.41040000001,70089.9792,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 20:50:00,BTCUSDT,buy,69175.9,69105.92490000001,69315.85019999996,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 21:20:00,BTCUSDT,buy,68996.2,68901.6294,69185.34119999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 21:25:00,BTCUSDT,buy,68972.1,68848.3827,69219.53460000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 21:35:00,BTCUSDT,buy,68975.5,68787.4437,69351.6126,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 22:25:00,BTCUSDT,buy,69286.6,68806.8243,70246.15140000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 22:30:00,BTCUSDT,buy,69305.8,68917.014,70083.37200000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 22:35:00,BTCUSDT,buy,69395.8,69002.8281,70181.74380000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 22:40:00,BTCUSDT,buy,69443.6,69117.21359999999,70096.37280000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 22:45:00,BTCUSDT,buy,69444.5,69170.85990000001,69991.78019999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 23:10:00,BTCUSDT,buy,69570.4,69175.95479999999,70359.2904,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 23:15:00,BTCUSDT,buy,69509.2,69185.745,70156.11,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 23:20:00,BTCUSDT,buy,69522.3,69203.8269,70159.24620000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 23:25:00,BTCUSDT,buy,69557.1,69293.23740000001,70084.82519999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-01 23:50:00,BTCUSDT,buy,69545.9,69396.13440000001,69845.43119999996,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 00:05:00,BTCUSDT,buy,69624.1,69400.53,70071.24000000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 00:35:00,BTCUSDT,buy,69613.9,69409.62090000001,70022.45819999996,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 00:40:00,BTCUSDT,buy,69606.1,69411.3192,69995.66160000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 00:50:00,BTCUSDT,buy,69634.6,69431.1993,70041.40140000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 01:05:00,BTCUSDT,buy,69655.8,69460.07040000001,70047.25919999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 01:10:00,BTCUSDT,buy,69600.0,69485.9445,69828.111,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 01:15:00,BTCUSDT,buy,69545.7,69459.5709,69717.95819999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 01:20:00,BTCUSDT,buy,69553.8,69435.3951,69790.60980000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 02:10:00,BTCUSDT,buy,69747.4,69456.474,70329.25199999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 02:20:00,BTCUSDT,buy,69823.0,69456.5739,70555.8522,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 02:25:00,BTCUSDT,buy,69887.4,69516.31409999999,70629.5718,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 02:30:00,BTCUSDT,buy,69860.7,69565.365,70451.36999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 02:45:00,BTCUSDT,buy,69755.8,69599.331,70068.738,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 02:50:00,BTCUSDT,buy,69717.5,69608.72159999999,69935.05680000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 02:55:00,BTCUSDT,buy,69659.0,69589.341,69798.318,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 03:30:00,BTCUSDT,buy,69633.4,69563.76659999999,69772.6668,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 03:35:00,BTCUSDT,buy,69651.2,69544.8855,69863.82899999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 03:50:00,BTCUSDT,buy,69570.2,69500.43,69709.74,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 03:55:00,BTCUSDT,buy,69599.9,69492.9375,69813.82499999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 04:00:00,BTCUSDT,buy,69539.6,69470.0604,69678.67920000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 04:05:00,BTCUSDT,buy,69556.1,69464.2662,69739.76760000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 04:25:00,BTCUSDT,buy,69540.4,69454.476,69712.24799999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 04:30:00,BTCUSDT,buy,69561.2,69448.5819,69786.43619999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 04:35:00,BTCUSDT,buy,69514.7,69441.6888,69660.72239999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 04:40:00,BTCUSDT,buy,69494.0,69403.3272,69675.3456,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 05:05:00,BTCUSDT,buy,69501.3,69380.55,69742.8,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 05:55:00,BTCUSDT,buy,69712.6,69425.2053,70287.38940000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 06:00:00,BTCUSDT,buy,69715.7,69480.1503,70186.7994,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 06:20:00,BTCUSDT,buy,69611.4,69505.425,69823.34999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 06:25:00,BTCUSDT,buy,69635.4,69508.9215,69888.35699999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 07:10:00,BTCUSDT,buy,69734.8,69516.5139,70171.3722,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 07:20:00,BTCUSDT,buy,69712.0,69524.406,70087.188,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 07:25:00,BTCUSDT,buy,69697.7,69580.35,69932.39999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 07:30:00,BTCUSDT,buy,69815.0,69591.33899999999,70262.32200000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 07:35:00,BTCUSDT,buy,69744.7,69605.5248,70023.0504,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 07:40:00,BTCUSDT,buy,69733.1,69607.323,69984.65400000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 08:20:00,BTCUSDT,buy,69700.3,69606.42390000001,69888.05219999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 08:25:00,BTCUSDT,buy,69641.4,69562.6677,69798.86459999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 08:35:00,BTCUSDT,buy,69575.6,69498.9315,69728.937,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 09:50:00,BTCUSDT,buy,69543.0,69440.0904,69748.8192,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 10:00:00,BTCUSDT,buy,69500.0,69426.8037,69646.39259999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 10:05:00,BTCUSDT,buy,69506.0,69371.0595,69775.881,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 10:25:00,BTCUSDT,buy,69427.1,69353.577,69574.14600000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 10:30:00,BTCUSDT,buy,69496.7,69343.587,69802.92599999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 11:20:00,BTCUSDT,buy,69650.1,69422.508,70105.28400000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 11:25:00,BTCUSDT,buy,69620.2,69474.1563,69912.28739999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 11:35:00,BTCUSDT,buy,69639.9,69501.2292,69917.24159999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 11:40:00,BTCUSDT,buy,69644.0,69510.81959999999,69910.36080000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 11:55:00,BTCUSDT,buy,69602.5,69493.1373,69821.2254,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 12:20:00,BTCUSDT,buy,69554.6,69470.8596,69722.08080000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 12:25:00,BTCUSDT,buy,69520.0,69440.78970000001,69678.42059999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 12:30:00,BTCUSDT,buy,69505.0,69413.517,69687.96599999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 12:45:00,BTCUSDT,buy,69456.4,69380.6499,69607.90019999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 12:50:00,BTCUSDT,buy,69456.7,69356.27429999999,69657.55140000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 12:55:00,BTCUSDT,buy,69452.8,69305.625,69747.15000000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 13:45:00,BTCUSDT,buy,69515.7,69315.2154,69916.66919999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 13:50:00,BTCUSDT,buy,69430.0,69360.57,69568.85999999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 13:55:00,BTCUSDT,buy,69359.9,69283.647,69512.40599999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 14:00:00,BTCUSDT,buy,69350.2,69241.689,69567.222,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 14:05:00,BTCUSDT,buy,69368.1,69199.1316,69706.03680000003,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 14:10:00,BTCUSDT,buy,69304.9,69162.56820000001,69589.56359999996,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 14:15:00,BTCUSDT,buy,69163.7,69080.85,69329.39999999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 14:20:00,BTCUSDT,buy,69228.4,69039.2916,69606.61679999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 14:45:00,BTCUSDT,buy,69084.7,68989.04190000001,69276.01619999997,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 14:50:00,BTCUSDT,buy,69175.4,68953.7772,69618.64559999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 15:40:00,BTCUSDT,buy,69273.7,69064.7661,69691.5678,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 16:00:00,BTCUSDT,buy,69419.7,69100.6302,70057.83959999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 16:05:00,BTCUSDT,buy,69424.7,69104.3265,70065.447,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 16:10:00,BTCUSDT,buy,69383.9,69203.727,69744.24599999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 16:35:00,BTCUSDT,buy,69519.0,69223.40729999999,70110.18540000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 16:40:00,BTCUSDT,buy,69572.4,69246.5841,70224.0318,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 17:05:00,BTCUSDT,buy,69517.1,69274.55609999999,70002.18780000004,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 17:10:00,BTCUSDT,buy,69541.7,69367.1634,69890.77319999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 17:15:00,BTCUSDT,buy,69484.1,69397.33320000001,69657.6336,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 17:25:00,BTCUSDT,buy,69446.1,69364.6659,69608.9682,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 17:30:00,BTCUSDT,buy,69430.6,69361.1694,69569.46120000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 17:35:00,BTCUSDT,buy,69379.0,69297.0336,69542.93280000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 18:05:00,BTCUSDT,buy,69247.0,69171.9588,69397.08240000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 18:10:00,BTCUSDT,buy,69270.9,69152.3784,69507.94319999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 19:00:00,BTCUSDT,buy,69478.7,69177.15359999999,70081.79280000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 19:10:00,BTCUSDT,buy,69460.1,69183.8469,70012.60620000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 19:15:00,BTCUSDT,buy,69477.6,69207.6231,70017.55380000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 19:20:00,BTCUSDT,buy,69440.0,69311.0196,69697.9608,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 19:50:00,BTCUSDT,buy,69511.7,69363.8667,69807.3666,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 20:15:00,BTCUSDT,buy,69532.4,69375.8547,69845.49059999999,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 20:20:00,BTCUSDT,buy,69538.0,69389.6409,69834.7182,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 20:55:00,BTCUSDT,buy,69543.2,69404.92559999999,69819.74880000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 21:05:00,BTCUSDT,buy,69466.7,69397.1334,69605.83319999998,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 21:10:00,BTCUSDT,buy,69449.6,69380.1504,69588.49920000002,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 21:40:00,BTCUSDT,buy,69453.1,69376.6539,69605.99220000001,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
2024-11-02 21:50:00,BTCUSDT,buy,69460.1,69374.1564,69631.9872,2.0,SMC_MODEL_A_BASELINE,bullish,unknown
